timestamps,words,terms,TP9,AF7,AF8,TP10,Right AUX,Marker
1586278677.5672727,60,1,-10.7421875,-31.25,-11.23046875,-7.32421875,0.0,0
1586278677.571179,60,1,-14.16015625,-22.4609375,-25.390625,-17.578125,0.0,0
1586278677.5750852,60,1,-21.97265625,-17.08984375,-29.296875,-33.203125,0.0,0
1586278677.5789914,60,1,-20.5078125,-24.90234375,-11.71875,-38.0859375,0.0,0
1586278677.5828977,60,1,-16.11328125,-26.3671875,-5.859375,-23.4375,0.0,0
1586278677.586804,60,1,-11.71875,-17.578125,-4.39453125,-10.7421875,0.0,0
1586278677.5907102,60,1,-20.99609375,-27.34375,-30.76171875,-18.06640625,0.0,0
1586278677.5946164,60,1,-26.3671875,-26.3671875,-38.57421875,-19.53125,0.0,0
1586278677.5985227,60,1,-14.6484375,-43.45703125,-20.5078125,-26.3671875,0.0,0
1586278677.602429,60,1,-12.20703125,-62.01171875,-26.3671875,-18.06640625,0.0,0
1586278677.6063352,60,1,-14.6484375,-42.48046875,-41.9921875,0.48828125,0.0,0
1586278677.6102414,60,1,-22.94921875,-26.85546875,-48.828125,-13.671875,0.0,0
1586278677.6141477,60,1,-25.87890625,-13.671875,-18.06640625,-28.80859375,0.0,0
1586278677.618054,60,1,-20.5078125,0.9765625,3.90625,-27.34375,0.0,0
1586278677.6219602,60,1,-11.23046875,-3.90625,12.6953125,-9.27734375,0.0,0
1586278677.6258664,60,1,-10.25390625,-26.3671875,11.23046875,-2.44140625,0.0,0
